Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Zambia,ZMB,9.55664593774759
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Zimbabwe,ZWE,14.0074434815265
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Afghanistan,AFG,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Albania,ALB,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Algeria,DZA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,American Samoa,ASM,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Andorra,ADO,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Angola,AGO,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Antigua and Barbuda,ATG,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Argentina,ARG,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Armenia,ARM,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Aruba,ABW,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Australia,AUS,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Austria,AUT,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Azerbaijan,AZE,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Bahamas, The",BHS,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bahrain,BHR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bangladesh,BGD,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Barbados,BRB,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belarus,BLR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belgium,BEL,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belize,BLZ,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Benin,BEN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bermuda,BMU,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bhutan,BTN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bolivia,BOL,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bosnia and Herzegovina,BIH,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Botswana,BWA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Brazil,BRA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,British Virgin Islands,VGB,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Brunei Darussalam,BRN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bulgaria,BGR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Burkina Faso,BFA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Burundi,BDI,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cabo Verde,CPV,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cambodia,KHM,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cameroon,CMR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Canada,CAN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cayman Islands,CYM,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Central African Republic,CAF,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Chad,TCD,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Channel Islands,CHI,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Chile,CHL,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,China,CHN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Colombia,COL,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Comoros,COM,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Congo, Dem. Rep.",ZAR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Congo, Rep.",COG,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Costa Rica,CRI,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cote d'Ivoire,CIV,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Croatia,HRV,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cuba,CUB,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Curacao,CUW,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cyprus,CYP,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Czech Republic,CZE,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Denmark,DNK,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Djibouti,DJI,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Dominica,DMA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Dominican Republic,DOM,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ecuador,ECU,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Egypt, Arab Rep.",EGY,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,El Salvador,SLV,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Equatorial Guinea,GNQ,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Eritrea,ERI,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Estonia,EST,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ethiopia,ETH,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Faroe Islands,FRO,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Fiji,FJI,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Finland,FIN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,France,FRA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,French Polynesia,PYF,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Gabon,GAB,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Gambia, The",GMB,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Georgia,GEO,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Germany,DEU,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ghana,GHA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Gibraltar,GIB,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Greece,GRC,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Greenland,GRL,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Grenada,GRD,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guam,GUM,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guatemala,GTM,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guinea,GIN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guinea-Bissau,GNB,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Guyana,GUY,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Haiti,HTI,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Honduras,HND,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Hong Kong SAR, China",HKG,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Hungary,HUN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Iceland,ISL,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,India,IND,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Indonesia,IDN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Iran, Islamic Rep.",IRN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Iraq,IRQ,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ireland,IRL,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Isle of Man,IMY,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Israel,ISR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Italy,ITA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Jamaica,JAM,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Japan,JPN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Jordan,JOR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kazakhstan,KAZ,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kenya,KEN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kiribati,KIR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Korea, Dem. People’s Rep.",PRK,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Korea, Rep.",KOR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kosovo,KSV,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kuwait,KWT,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kyrgyz Republic,KGZ,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lao PDR,LAO,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latvia,LVA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lebanon,LBN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lesotho,LSO,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Liberia,LBR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Libya,LBY,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Liechtenstein,LIE,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lithuania,LTU,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Luxembourg,LUX,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Macao SAR, China",MAC,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Macedonia, FYR",MKD,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Madagascar,MDG,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Malawi,MWI,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Malaysia,MYS,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Maldives,MDV,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mali,MLI,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Malta,MLT,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Marshall Islands,MHL,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mauritania,MRT,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mauritius,MUS,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mexico,MEX,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Micronesia, Fed. Sts.",FSM,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Moldova,MDA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Monaco,MCO,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mongolia,MNG,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Montenegro,MNE,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Morocco,MAR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mozambique,MOZ,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Myanmar,MMR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Namibia,NAM,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nauru,NRU,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nepal,NPL,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Netherlands,NLD,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,New Caledonia,NCL,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,New Zealand,NZL,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nicaragua,NIC,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Niger,NER,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nigeria,NGA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Northern Mariana Islands,MNP,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Norway,NOR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Oman,OMN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Pakistan,PAK,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Palau,PLW,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Panama,PAN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Papua New Guinea,PNG,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Paraguay,PRY,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Peru,PER,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Philippines,PHL,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Poland,POL,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Portugal,PRT,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Puerto Rico,PRI,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Qatar,QAT,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Romania,ROM,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Russian Federation,RUS,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Rwanda,RWA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Samoa,WSM,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,San Marino,SMR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sao Tome and Principe,STP,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Saudi Arabia,SAU,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Senegal,SEN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Serbia,SRB,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Seychelles,SYC,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sierra Leone,SLE,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Singapore,SGP,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sint Maarten (Dutch part),SXM,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Slovak Republic,SVK,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Slovenia,SVN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Solomon Islands,SLB,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Somalia,SOM,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,South Africa,ZAF,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,South Sudan,SSD,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Spain,ESP,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sri Lanka,LKA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Kitts and Nevis,KNA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Lucia,LCA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Martin (French part),MAF,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,St. Vincent and the Grenadines,VCT,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sudan,SDN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Suriname,SUR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Swaziland,SWZ,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sweden,SWE,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Switzerland,CHE,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Syrian Arab Republic,SYR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tajikistan,TJK,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tanzania,TZA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Thailand,THA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Timor-Leste,TMP,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Togo,TGO,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tonga,TON,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Trinidad and Tobago,TTO,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tunisia,TUN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Turkey,TUR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Turkmenistan,TKM,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Turks and Caicos Islands,TCA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Tuvalu,TUV,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Uganda,UGA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ukraine,UKR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,United Arab Emirates,ARE,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,United Kingdom,GBR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,United States,USA,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Uruguay,URY,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Uzbekistan,UZB,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Vanuatu,VUT,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Venezuela, RB",VEN,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Vietnam,VNM,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Virgin Islands (U.S.),VIR,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,West Bank and Gaza,WBG,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Yemen, Rep.",YEM,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Zambia,ZMB,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Zimbabwe,ZWE,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Afghanistan,AFG,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Albania,ALB,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Algeria,DZA,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,American Samoa,ASM,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Andorra,ADO,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Angola,AGO,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Antigua and Barbuda,ATG,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Argentina,ARG,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Armenia,ARM,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Aruba,ABW,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Australia,AUS,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Austria,AUT,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Azerbaijan,AZE,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Bahamas, The",BHS,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bahrain,BHR,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bangladesh,BGD,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Barbados,BRB,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Belarus,BLR,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Belgium,BEL,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Belize,BLZ,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Benin,BEN,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bermuda,BMU,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bhutan,BTN,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bolivia,BOL,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bosnia and Herzegovina,BIH,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Botswana,BWA,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Brazil,BRA,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,British Virgin Islands,VGB,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Brunei Darussalam,BRN,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Bulgaria,BGR,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Burkina Faso,BFA,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Burundi,BDI,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cabo Verde,CPV,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cambodia,KHM,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cameroon,CMR,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Canada,CAN,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cayman Islands,CYM,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Central African Republic,CAF,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Chad,TCD,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Channel Islands,CHI,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Chile,CHL,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,China,CHN,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Colombia,COL,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Comoros,COM,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Congo, Dem. Rep.",ZAR,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Congo, Rep.",COG,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Costa Rica,CRI,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cote d'Ivoire,CIV,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Croatia,HRV,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cuba,CUB,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Curacao,CUW,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Cyprus,CYP,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Czech Republic,CZE,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Denmark,DNK,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Djibouti,DJI,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Dominica,DMA,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Dominican Republic,DOM,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Ecuador,ECU,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Egypt, Arab Rep.",EGY,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,El Salvador,SLV,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Equatorial Guinea,GNQ,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Eritrea,ERI,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Estonia,EST,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Ethiopia,ETH,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Faroe Islands,FRO,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Fiji,FJI,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Finland,FIN,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,France,FRA,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,French Polynesia,PYF,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Gabon,GAB,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Gambia, The",GMB,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Georgia,GEO,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Germany,DEU,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Ghana,GHA,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Gibraltar,GIB,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Greece,GRC,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Greenland,GRL,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Grenada,GRD,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Guam,GUM,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Guatemala,GTM,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Guinea,GIN,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Guinea-Bissau,GNB,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Guyana,GUY,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Haiti,HTI,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Honduras,HND,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Hong Kong SAR, China",HKG,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Hungary,HUN,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Iceland,ISL,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,India,IND,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Indonesia,IDN,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,"Iran, Islamic Rep.",IRN,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Iraq,IRQ,..
"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,Ireland,IRL,..
