episode_id,character_id,location_id,raw_character_text,raw_location_text
2269,9,3808,Lisa Simpson,Cloisters Academy
2269,5705,3808,Cloisters Girl,Cloisters Academy
2271,1,5,Marge Simpson,Simpson Home
2269,9,3808,Lisa Simpson,Cloisters Academy
2269,5705,3808,Cloisters Girl,Cloisters Academy
2269,5706,3808,Another Girl,Cloisters Academy
2269,9,3808,Lisa Simpson,Cloisters Academy
2269,1,270,Marge Simpson,Springfield Street
2269,8,2,Bart Simpson,Car
2269,8,2,Bart Simpson,Car
2269,1,2,Marge Simpson,Car
2269,8,2,Bart Simpson,Car
2269,1,2,Marge Simpson,Car
2269,8,2,Bart Simpson,Car
2269,1,2,Marge Simpson,Car
2269,8,2,Bart Simpson,Car
2269,1,2,Marge Simpson,Car
2269,1,2,Marge Simpson,Car
2269,8,2,Bart Simpson,Car
2269,1,2,Marge Simpson,Car
2269,8,2,Bart Simpson,Car
2269,21,3808,Teacher,Cloisters Academy
2269,9,3808,Lisa Simpson,Cloisters Academy
2269,5707,3808,Ms. Marshall,Cloisters Academy
2269,5707,3808,Ms. Marshall,Cloisters Academy
2269,9,3808,Lisa Simpson,Cloisters Academy
2269,5707,3808,Ms. Marshall,Cloisters Academy
2269,9,3808,Lisa Simpson,Cloisters Academy
2269,5707,3808,Ms. Marshall,Cloisters Academy
2269,9,3808,Lisa Simpson,Cloisters Academy
2269,101,3,Nelson Muntz,Springfield Elementary School
2269,101,3,Nelson Muntz,Springfield Elementary School
2269,4521,3,Thought Bubble Marge,Springfield Elementary School
2269,8,3,Bart Simpson,Springfield Elementary School
2269,101,3,Nelson Muntz,Springfield Elementary School
2269,8,3,Bart Simpson,Springfield Elementary School
2269,101,3,Nelson Muntz,Springfield Elementary School
2269,8,3,Bart Simpson,Springfield Elementary School
2269,101,3,Nelson Muntz,Springfield Elementary School
2269,8,3,Bart Simpson,Springfield Elementary School
2269,101,3,Nelson Muntz,Springfield Elementary School
2269,8,3,Bart Simpson,Springfield Elementary School
2269,9,5,Lisa Simpson,Simpson Home
2269,2,5,Homer Simpson,Simpson Home
2269,9,5,Lisa Simpson,Simpson Home
2269,9,5,Lisa Simpson,Simpson Home
2269,1,5,Marge Simpson,Simpson Home
2269,9,5,Lisa Simpson,Simpson Home
2269,1,5,Marge Simpson,Simpson Home
2269,9,5,Lisa Simpson,Simpson Home
2269,1,5,Marge Simpson,Simpson Home
2269,9,5,Lisa Simpson,Simpson Home
2269,1,5,Marge Simpson,Simpson Home
2269,9,5,Lisa Simpson,Simpson Home
2269,1,5,Marge Simpson,Simpson Home
2269,9,5,Lisa Simpson,Simpson Home
2269,8,5,Bart Simpson,Simpson Home
2269,101,5,Nelson Muntz,Simpson Home
2269,1,5,Marge Simpson,Simpson Home
2269,2,5,Homer Simpson,Simpson Home
2269,1,5,Marge Simpson,Simpson Home
2269,2,5,Homer Simpson,Simpson Home
2269,183,3805,Manager,Texxon Station
2269,115,3805,Cashier,Texxon Station
2269,183,3805,Manager,Texxon Station
2269,115,3805,Cashier,Texxon Station
2269,183,3805,Manager,Texxon Station
2270,526,3171,Pilot,NEW YORK
2270,5708,3809,Chairman,Statue of Liberty's Crown
2270,5708,3809,Chairman,Statue of Liberty's Crown
2270,5709,3809,Nbc Executive,Statue of Liberty's Crown
2270,5708,3809,Chairman,Statue of Liberty's Crown
2270,5708,3809,Chairman,Statue of Liberty's Crown
2270,1362,3809,Executives,Statue of Liberty's Crown
2270,1336,3809,Female Executive,Statue of Liberty's Crown
2270,1362,3809,Executives,Statue of Liberty's Crown
2270,5710,3809,Network Executive,Statue of Liberty's Crown
2270,1336,3809,Female Executive,Statue of Liberty's Crown
2270,5710,3809,Network Executive,Statue of Liberty's Crown
2270,5708,3809,Chairman,Statue of Liberty's Crown
2270,5708,3809,Chairman,Statue of Liberty's Crown
2270,5709,3809,Nbc Executive,Statue of Liberty's Crown
2270,5709,3809,Nbc Executive,Statue of Liberty's Crown
2270,1336,3809,Female Executive,Statue of Liberty's Crown
2270,1362,3809,Executives,Statue of Liberty's Crown
2270,5708,3809,Chairman,Statue of Liberty's Crown
2270,211,3810,Kent Brockman,NEWSROOM SET
2270,211,3810,Kent Brockman,NEWSROOM SET
2270,1,25,Marge Simpson,Simpson Living Room
2270,211,25,Kent Brockman,Simpson Living Room
2270,139,388,Krusty the Clown,Krusty Burger
2270,2,5,Homer Simpson,Simpson Home
2270,1,5,Marge Simpson,Simpson Home
2270,1,5,Marge Simpson,Simpson Home
2270,1,5,Marge Simpson,Simpson Home
2270,2,5,Homer Simpson,Simpson Home
2270,1,5,Marge Simpson,Simpson Home
2270,2,5,Homer Simpson,Simpson Home
2270,240,3811,Mayor Joe Quimby,HOSPITAL LOBBY
2270,75,3811,Crowd,HOSPITAL LOBBY
2270,139,3811,Krusty the Clown,HOSPITAL LOBBY
2270,240,3811,Mayor Joe Quimby,HOSPITAL LOBBY
2270,75,3811,Crowd,HOSPITAL LOBBY
2270,139,3811,Krusty the Clown,HOSPITAL LOBBY
2270,1,297,Marge Simpson,Hospital
2270,801,297,Comic Book Guy,Hospital
2270,801,297,Comic Book Guy,Hospital
2270,801,297,Comic Book Guy,Hospital
2270,9,297,Lisa Simpson,Hospital
2270,15,297,C. Montgomery Burns,Hospital
2270,240,297,Mayor Joe Quimby,Hospital
2270,332,297,Dr. Julius Hibbert,Hospital
2270,15,297,C. Montgomery Burns,Hospital
2270,14,297,Waylon Smithers,Hospital
2270,15,297,C. Montgomery Burns,Hospital
2270,75,297,Crowd,Hospital
2270,71,297,Chief Wiggum,Hospital
2270,71,297,Chief Wiggum,Hospital
2270,71,297,Chief Wiggum,Hospital
2270,15,53,C. Montgomery Burns,Burns Manor
2270,5711,53,Personal Physician,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,5711,53,Personal Physician,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,5711,53,Personal Physician,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,5711,53,Personal Physician,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,14,53,Waylon Smithers,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,2,53,Homer Simpson,Burns Manor
2270,170,53,Carl Carlson,Burns Manor
2270,165,53,Lenny Leonard,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,2358,53,Guests,Burns Manor
2270,208,53,Apu Nahasapeemapetilon,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,2,53,Homer Simpson,Burns Manor
2270,170,53,Carl Carlson,Burns Manor
2270,165,53,Lenny Leonard,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,2358,53,Guests,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,170,53,Carl Carlson,Burns Manor
2270,170,53,Carl Carlson,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,14,53,Waylon Smithers,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,165,53,Lenny Leonard,Burns Manor
2270,18,53,Barney Gumble,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,14,53,Waylon Smithers,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,14,53,Waylon Smithers,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,14,53,Waylon Smithers,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,14,3812,Waylon Smithers,Cliff Overlooking The Sea
2270,15,3812,C. Montgomery Burns,Cliff Overlooking The Sea
2270,15,3812,C. Montgomery Burns,Cliff Overlooking The Sea
2270,8,565,Bart Simpson,Woods
2270,15,565,C. Montgomery Burns,Woods
2270,5713,1349,Funeral Director,Springfield Cemetery
2270,8,565,Bart Simpson,Woods
2270,8,565,Bart Simpson,Woods
2270,8,565,Bart Simpson,Woods
2270,15,565,C. Montgomery Burns,Woods
2270,15,565,C. Montgomery Burns,Woods
2270,8,565,Bart Simpson,Woods
2270,15,565,C. Montgomery Burns,Woods
2270,8,565,Bart Simpson,Woods
2270,15,565,C. Montgomery Burns,Woods
2270,15,565,C. Montgomery Burns,Woods
2270,8,565,Bart Simpson,Woods
2270,8,43,Bart Simpson,Bart's Bedroom
2270,15,43,C. Montgomery Burns,Bart's Bedroom
2270,1,43,Marge Simpson,Bart's Bedroom
2270,15,43,C. Montgomery Burns,Bart's Bedroom
2270,1,43,Marge Simpson,Bart's Bedroom
2270,8,43,Bart Simpson,Bart's Bedroom
2270,5712,43,Sgt. Activity Doll,Bart's Bedroom
2270,1,43,Marge Simpson,Bart's Bedroom
2270,8,43,Bart Simpson,Bart's Bedroom
2270,15,43,C. Montgomery Burns,Bart's Bedroom
2270,659,3660,Bartender,Springfield Union Station
2270,14,3660,Waylon Smithers,Springfield Union Station
2270,659,3660,Bartender,Springfield Union Station
2270,14,3660,Waylon Smithers,Springfield Union Station
2270,659,3660,Bartender,Springfield Union Station
2270,14,3660,Waylon Smithers,Springfield Union Station
2270,211,1349,Kent Brockman,Springfield Cemetery
2270,211,1349,Kent Brockman,Springfield Cemetery
2270,5713,1349,Funeral Director,Springfield Cemetery
2270,1,5,Marge Simpson,Simpson Home
2270,2,5,Homer Simpson,Simpson Home
2270,9,5,Lisa Simpson,Simpson Home
2270,5152,5,Chazz Busby,Simpson Home
2270,1,25,Marge Simpson,Simpson Living Room
2270,8,25,Bart Simpson,Simpson Living Room
2270,9,25,Lisa Simpson,Simpson Living Room
2270,5712,5,Sgt. Activity Doll,Simpson Home
2270,9,5,Lisa Simpson,Simpson Home
2270,2,5,Homer Simpson,Simpson Home
2270,1,5,Marge Simpson,Simpson Home
2270,2,5,Homer Simpson,Simpson Home
2270,1,5,Marge Simpson,Simpson Home
2270,240,5,Mayor Joe Quimby,Simpson Home
2270,658,48,Everyone,Springfield Town Hall
2270,9,48,Lisa Simpson,Springfield Town Hall
2270,75,48,Crowd,Springfield Town Hall
2270,9,48,Lisa Simpson,Springfield Town Hall
2270,240,48,Mayor Joe Quimby,Springfield Town Hall
2270,9,48,Lisa Simpson,Springfield Town Hall
2270,9,48,Lisa Simpson,Springfield Town Hall
2270,139,48,Krusty the Clown,Springfield Town Hall
2270,5714,48,Guido Guy,Springfield Town Hall
2270,9,48,Lisa Simpson,Springfield Town Hall
2270,5715,2209,Dick Cheney,COMPOUND
2270,14,2209,Waylon Smithers,COMPOUND
2270,5715,2209,Dick Cheney,COMPOUND
2270,14,2209,Waylon Smithers,COMPOUND
2270,5715,2209,Dick Cheney,COMPOUND
2270,2,216,Homer Simpson,Springfield
2270,8,216,Bart Simpson,Springfield
2270,2,216,Homer Simpson,Springfield
2270,2,216,Homer Simpson,Springfield
2270,8,216,Bart Simpson,Springfield
2270,2,216,Homer Simpson,Springfield
2270,2,216,Homer Simpson,Springfield
2270,2,216,Homer Simpson,Springfield
2270,518,136,Snake Jailbird,Kwik-E-Mart
2270,208,136,Apu Nahasapeemapetilon,Kwik-E-Mart
2270,518,136,Snake Jailbird,Kwik-E-Mart
2270,208,136,Apu Nahasapeemapetilon,Kwik-E-Mart
2270,518,136,Snake Jailbird,Kwik-E-Mart
2270,208,136,Apu Nahasapeemapetilon,Kwik-E-Mart
2270,518,136,Snake Jailbird,Kwik-E-Mart
2270,208,136,Apu Nahasapeemapetilon,Kwik-E-Mart
2270,518,136,Snake Jailbird,Kwik-E-Mart
2270,101,216,Nelson Muntz,Springfield
2270,144,216,Jimbo Jones,Springfield
2270,146,216,DOLPH,Springfield
2270,146,216,DOLPH,Springfield
2270,146,216,DOLPH,Springfield
2270,52,5,Otto Mann,Simpson Home
2270,9,5,Lisa Simpson,Simpson Home
2270,52,5,Otto Mann,Simpson Home
2270,52,5,Otto Mann,Simpson Home
2270,15,5,C. Montgomery Burns,Simpson Home
2270,9,5,Lisa Simpson,Simpson Home
2270,9,5,Lisa Simpson,Simpson Home
2270,2,5,Homer Simpson,Simpson Home
2270,9,5,Lisa Simpson,Simpson Home
2270,2,5,Homer Simpson,Simpson Home
2270,9,5,Lisa Simpson,Simpson Home
2270,9,5,Lisa Simpson,Simpson Home
2270,9,53,Lisa Simpson,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,9,53,Lisa Simpson,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,9,53,Lisa Simpson,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,9,53,Lisa Simpson,Burns Manor
2270,15,53,C. Montgomery Burns,Burns Manor
2270,5715,3814,Dick Cheney,DICK CHENEY'S HOUSE
2270,14,3814,Waylon Smithers,DICK CHENEY'S HOUSE
2270,5715,3814,Dick Cheney,DICK CHENEY'S HOUSE
2270,15,3814,C. Montgomery Burns,DICK CHENEY'S HOUSE
2270,14,3814,Waylon Smithers,DICK CHENEY'S HOUSE
2270,15,3814,C. Montgomery Burns,DICK CHENEY'S HOUSE
2270,14,3814,Waylon Smithers,DICK CHENEY'S HOUSE
2270,5715,3814,Dick Cheney,DICK CHENEY'S HOUSE
2271,9,43,Lisa Simpson,Bart's Bedroom
2270,14,3814,Waylon Smithers,DICK CHENEY'S HOUSE
2270,5715,3814,Dick Cheney,DICK CHENEY'S HOUSE
2270,14,3814,Waylon Smithers,DICK CHENEY'S HOUSE
2270,5715,3814,Dick Cheney,DICK CHENEY'S HOUSE
2270,14,3814,Waylon Smithers,DICK CHENEY'S HOUSE
2270,5715,3814,Dick Cheney,DICK CHENEY'S HOUSE
2270,15,5,C. Montgomery Burns,Simpson Home
2270,11,270,Ned Flanders,Springfield Street
2270,15,270,C. Montgomery Burns,Springfield Street
2270,165,270,Lenny Leonard,Springfield Street
2270,15,270,C. Montgomery Burns,Springfield Street
2270,15,270,C. Montgomery Burns,Springfield Street
2270,71,270,Chief Wiggum,Springfield Street
2270,91,270,Lou,Springfield Street
2270,15,270,C. Montgomery Burns,Springfield Street
2270,1,270,Marge Simpson,Springfield Street
2270,15,270,C. Montgomery Burns,Springfield Street
2270,1,270,Marge Simpson,Springfield Street
2270,15,270,C. Montgomery Burns,Springfield Street
2270,15,270,C. Montgomery Burns,Springfield Street
2270,15,270,C. Montgomery Burns,Springfield Street
2270,119,270,Ralph Wiggum,Springfield Street
2270,15,270,C. Montgomery Burns,Springfield Street
2270,2,270,Homer Simpson,Springfield Street
2270,15,270,C. Montgomery Burns,Springfield Street
2270,101,270,Nelson Muntz,Springfield Street
2270,15,270,C. Montgomery Burns,Springfield Street
2270,101,270,Nelson Muntz,Springfield Street
2270,101,270,Nelson Muntz,Springfield Street
2270,9,3,Lisa Simpson,Springfield Elementary School
2270,101,3,Nelson Muntz,Springfield Elementary School
2270,15,3,C. Montgomery Burns,Springfield Elementary School
2271,5,188,Todd Flanders,Flanders Home
2271,11,188,Ned Flanders,Flanders Home
2271,2,5,Homer Simpson,Simpson Home
2271,2,5,Homer Simpson,Simpson Home
2271,105,5,Maggie Simpson,Simpson Home
2271,1,5,Marge Simpson,Simpson Home
2271,2,5,Homer Simpson,Simpson Home
2271,9,5,Lisa Simpson,Simpson Home
2271,2,5,Homer Simpson,Simpson Home
2271,9,5,Lisa Simpson,Simpson Home
2271,2,5,Homer Simpson,Simpson Home
2271,9,5,Lisa Simpson,Simpson Home
2271,2,5,Homer Simpson,Simpson Home
2271,2,43,Homer Simpson,Bart's Bedroom
2271,2,5,Homer Simpson,Simpson Home
2271,9,43,Lisa Simpson,Bart's Bedroom
2271,9,43,Lisa Simpson,Bart's Bedroom
2271,8,43,Bart Simpson,Bart's Bedroom
2271,9,43,Lisa Simpson,Bart's Bedroom
2271,8,43,Bart Simpson,Bart's Bedroom
2271,718,43,Man On Phone,Bart's Bedroom
2271,9,43,Lisa Simpson,Bart's Bedroom
2271,514,43,Wiseguy,Bart's Bedroom
2271,9,43,Lisa Simpson,Bart's Bedroom
2271,514,43,Wiseguy,Bart's Bedroom
2271,9,43,Lisa Simpson,Bart's Bedroom
2271,8,43,Bart Simpson,Bart's Bedroom
2271,9,43,Lisa Simpson,Bart's Bedroom
2271,8,43,Bart Simpson,Bart's Bedroom
2271,9,43,Lisa Simpson,Bart's Bedroom
2271,9,43,Lisa Simpson,Bart's Bedroom
2271,8,216,Bart Simpson,Springfield
2271,8,216,Bart Simpson,Springfield
2271,8,216,Bart Simpson,Springfield
2271,1058,216,Bird,Springfield
2271,8,216,Bart Simpson,Springfield
2271,101,216,Nelson Muntz,Springfield
2271,8,216,Bart Simpson,Springfield
2271,101,216,Nelson Muntz,Springfield
2271,2,44,Homer Simpson,Simpson Backyard
2271,8,44,Bart Simpson,Simpson Backyard
2271,2,44,Homer Simpson,Simpson Backyard
2271,2,44,Homer Simpson,Simpson Backyard
2271,1,5,Marge Simpson,Simpson Home
2271,9,5,Lisa Simpson,Simpson Home
2271,8,44,Bart Simpson,Simpson Backyard
2271,8,44,Bart Simpson,Simpson Backyard
2271,25,44,Milhouse Van Houten,Simpson Backyard
2271,25,44,Milhouse Van Houten,Simpson Backyard
2271,8,44,Bart Simpson,Simpson Backyard
2271,25,44,Milhouse Van Houten,Simpson Backyard
2271,25,44,Milhouse Van Houten,Simpson Backyard
2271,25,44,Milhouse Van Houten,Simpson Backyard
2271,33,5,Announcer,Simpson Home
2271,33,5,Announcer,Simpson Home
2271,33,5,Announcer,Simpson Home
2271,652,5,Aide,Simpson Home
2271,5716,5,General Patton,Simpson Home
2271,5716,5,General Patton,Simpson Home
2271,8,5,Bart Simpson,Simpson Home
2271,2,5,Homer Simpson,Simpson Home
2271,8,5,Bart Simpson,Simpson Home
2271,2,5,Homer Simpson,Simpson Home
2271,9,5,Lisa Simpson,Simpson Home
2271,9,5,Lisa Simpson,Simpson Home
2271,1,5,Marge Simpson,Simpson Home
2271,9,5,Lisa Simpson,Simpson Home
2271,1,5,Marge Simpson,Simpson Home
2271,1,5,Marge Simpson,Simpson Home
2271,1,5,Marge Simpson,Simpson Home
2271,9,5,Lisa Simpson,Simpson Home
2271,1,5,Marge Simpson,Simpson Home
2271,40,3,Edna Krabappel-Flanders,Springfield Elementary School
2271,40,3,Edna Krabappel-Flanders,Springfield Elementary School
2271,8,3,Bart Simpson,Springfield Elementary School
2271,40,3,Edna Krabappel-Flanders,Springfield Elementary School
2271,3,28,Seymour Skinner,Skinner's Office
2271,1078,28,Gary Chalmers,Skinner's Office
2271,1078,28,Gary Chalmers,Skinner's Office
2271,3,28,Seymour Skinner,Skinner's Office
2271,1078,28,Gary Chalmers,Skinner's Office
2271,15,10,C. Montgomery Burns,Springfield Nuclear Power Plant
2271,15,10,C. Montgomery Burns,Springfield Nuclear Power Plant
2271,170,10,Carl Carlson,Springfield Nuclear Power Plant
2271,165,10,Lenny Leonard,Springfield Nuclear Power Plant
2271,17,44,Moe Szyslak,Simpson Backyard
2271,2,44,Homer Simpson,Simpson Backyard
2271,17,44,Moe Szyslak,Simpson Backyard
2271,8,44,Bart Simpson,Simpson Backyard
2271,17,44,Moe Szyslak,Simpson Backyard
2271,2,44,Homer Simpson,Simpson Backyard
2271,5717,44,Danica Patrick,Simpson Backyard
2271,2,44,Homer Simpson,Simpson Backyard
2271,5717,44,Danica Patrick,Simpson Backyard
2271,1,44,Marge Simpson,Simpson Backyard
2271,2,44,Homer Simpson,Simpson Backyard
2271,2,44,Homer Simpson,Simpson Backyard
2271,8,44,Bart Simpson,Simpson Backyard
2271,8,44,Bart Simpson,Simpson Backyard
2271,8,44,Bart Simpson,Simpson Backyard
2271,2,44,Homer Simpson,Simpson Backyard
2271,8,44,Bart Simpson,Simpson Backyard
2271,2,44,Homer Simpson,Simpson Backyard
2271,17,44,Moe Szyslak,Simpson Backyard
2271,1605,44,Database,Simpson Backyard
2271,101,44,Nelson Muntz,Simpson Backyard
2271,2660,44,Mrs. Muntz,Simpson Backyard
2271,101,44,Nelson Muntz,Simpson Backyard
2271,2,44,Homer Simpson,Simpson Backyard
2271,2,44,Homer Simpson,Simpson Backyard
2271,101,44,Nelson Muntz,Simpson Backyard
2271,38,44,Martin Prince,Simpson Backyard
2271,1605,44,Database,Simpson Backyard
2271,8,44,Bart Simpson,Simpson Backyard
2271,38,44,Martin Prince,Simpson Backyard
2271,8,44,Bart Simpson,Simpson Backyard
2271,8,5,Bart Simpson,Simpson Home
2271,343,25,Itchy,Simpson Living Room
2271,342,25,Scratchy,Simpson Living Room
2271,5718,25,Will Rogers,Simpson Living Room
2271,5719,25,W.C. FIELDS,Simpson Living Room
2271,8,25,Bart Simpson,Simpson Living Room
2271,8,25,Bart Simpson,Simpson Living Room
2271,3,28,Seymour Skinner,Skinner's Office
2271,1,28,Marge Simpson,Skinner's Office
2271,3,28,Seymour Skinner,Skinner's Office
2271,3,28,Seymour Skinner,Skinner's Office
2271,1,28,Marge Simpson,Skinner's Office
2271,2,28,Homer Simpson,Skinner's Office
2271,1,28,Marge Simpson,Skinner's Office
2271,2,28,Homer Simpson,Skinner's Office
2271,3,28,Seymour Skinner,Skinner's Office
2271,1,28,Marge Simpson,Skinner's Office
2271,5720,3319,Dr. Thurston,Therapist's Office
2271,2,3815,Homer Simpson,Doctor Thurston' Office
2271,5720,3815,Dr. Thurston,Doctor Thurston' Office
2271,2,3815,Homer Simpson,Doctor Thurston' Office
2271,2,3815,Homer Simpson,Doctor Thurston' Office
2271,1,3815,Marge Simpson,Doctor Thurston' Office
2271,2,3815,Homer Simpson,Doctor Thurston' Office
2271,5720,3815,Dr. Thurston,Doctor Thurston' Office
2271,1,3815,Marge Simpson,Doctor Thurston' Office
2271,5720,3815,Dr. Thurston,Doctor Thurston' Office
2271,8,3815,Bart Simpson,Doctor Thurston' Office
2271,5720,3815,Dr. Thurston,Doctor Thurston' Office
2271,8,3815,Bart Simpson,Doctor Thurston' Office
2271,5720,3815,Dr. Thurston,Doctor Thurston' Office
2271,2,3815,Homer Simpson,Doctor Thurston' Office
2271,5720,3815,Dr. Thurston,Doctor Thurston' Office
2271,8,3815,Bart Simpson,Doctor Thurston' Office
2271,5720,3815,Dr. Thurston,Doctor Thurston' Office
2271,5720,3815,Dr. Thurston,Doctor Thurston' Office
2271,1,3815,Marge Simpson,Doctor Thurston' Office
2271,5720,3815,Dr. Thurston,Doctor Thurston' Office
2271,2,3815,Homer Simpson,Doctor Thurston' Office
2271,5720,3815,Dr. Thurston,Doctor Thurston' Office
2271,2,3815,Homer Simpson,Doctor Thurston' Office
2271,8,5,Bart Simpson,Simpson Home
2271,9,5,Lisa Simpson,Simpson Home
2271,1,5,Marge Simpson,Simpson Home
2271,9,5,Lisa Simpson,Simpson Home
2271,1,5,Marge Simpson,Simpson Home
2271,8,5,Bart Simpson,Simpson Home
2271,2,5,Homer Simpson,Simpson Home
2271,9,186,Lisa Simpson,Country Road
2271,1,186,Marge Simpson,Country Road
2271,2,186,Homer Simpson,Country Road
2271,1,186,Marge Simpson,Country Road
2271,2,186,Homer Simpson,Country Road
2271,5721,3816,Caretaker,OSTRICH FARM
2271,2,3816,Homer Simpson,OSTRICH FARM
2271,2,3816,Homer Simpson,OSTRICH FARM
2271,1,3816,Marge Simpson,OSTRICH FARM
2272,2,5,Homer Simpson,Simpson Home
2272,1878,3825,Women,Springfield Aircraft Plant
2271,8,3816,Bart Simpson,OSTRICH FARM
2271,2,3816,Homer Simpson,OSTRICH FARM
2271,8,3816,Bart Simpson,OSTRICH FARM
2271,8,3816,Bart Simpson,OSTRICH FARM
2271,2,3816,Homer Simpson,OSTRICH FARM
2271,2,3816,Homer Simpson,OSTRICH FARM
2271,2,3816,Homer Simpson,OSTRICH FARM
2271,2,3816,Homer Simpson,OSTRICH FARM
2271,8,3816,Bart Simpson,OSTRICH FARM
2271,1,1099,Marge Simpson,GIFT SHOP
2271,9,1099,Lisa Simpson,GIFT SHOP
2271,1,1099,Marge Simpson,GIFT SHOP
2271,8,3817,Bart Simpson,Ostrich World
2271,8,3817,Bart Simpson,Ostrich World
2271,233,3817,Bart's Voice,Ostrich World
2271,8,3817,Bart Simpson,Ostrich World
2271,3496,3817,Ostrich,Ostrich World
2271,3496,3817,Ostrich,Ostrich World
2271,5721,3817,Caretaker,Ostrich World
2271,5721,3817,Caretaker,Ostrich World
2271,3496,3817,Ostrich,Ostrich World
2271,8,3817,Bart Simpson,Ostrich World
2271,1,3816,Marge Simpson,OSTRICH FARM
2271,8,3816,Bart Simpson,OSTRICH FARM
2271,2,151,Homer Simpson,Simpson Car
2271,9,2,Lisa Simpson,Car
2271,2,2,Homer Simpson,Car
2271,3496,2,Ostrich,Car
2272,1,410,Marge Simpson,Evergreen Terrace
2272,12,410,Mechanical Santa,Evergreen Terrace
2272,1,410,Marge Simpson,Evergreen Terrace
2272,638,5,Football Announcer,Simpson Home
2272,2,5,Homer Simpson,Simpson Home
2272,1,5,Marge Simpson,Simpson Home
2272,9,5,Lisa Simpson,Simpson Home
2272,1,5,Marge Simpson,Simpson Home
2272,9,5,Lisa Simpson,Simpson Home
2272,2,5,Homer Simpson,Simpson Home
2272,2,5,Homer Simpson,Simpson Home
2272,2,5,Homer Simpson,Simpson Home
2272,2,5,Homer Simpson,Simpson Home
2272,2,5,Homer Simpson,Simpson Home
2272,8,5,Bart Simpson,Simpson Home
2272,1,5,Marge Simpson,Simpson Home
2272,8,5,Bart Simpson,Simpson Home
2272,1,5,Marge Simpson,Simpson Home
2272,8,5,Bart Simpson,Simpson Home
2272,1,5,Marge Simpson,Simpson Home
2272,8,5,Bart Simpson,Simpson Home
2272,1,5,Marge Simpson,Simpson Home
2272,8,5,Bart Simpson,Simpson Home
2272,1,5,Marge Simpson,Simpson Home
2272,8,5,Bart Simpson,Simpson Home
2272,8,5,Bart Simpson,Simpson Home
2272,41,5,Conductor,Simpson Home
2272,52,5,Otto Mann,Simpson Home
2272,8,5,Bart Simpson,Simpson Home
2272,8,216,Bart Simpson,Springfield
2272,52,216,Otto Mann,Springfield
2272,8,3819,Bart Simpson,TRAIN PLATFORM
2272,17,3819,Moe Szyslak,TRAIN PLATFORM
2272,8,3819,Bart Simpson,TRAIN PLATFORM
2272,17,3819,Moe Szyslak,TRAIN PLATFORM
2272,17,3819,Moe Szyslak,TRAIN PLATFORM
2272,17,3819,Moe Szyslak,TRAIN PLATFORM
2272,8,3820,Bart Simpson,WRAPPING ROOM
2272,25,3820,Milhouse Van Houten,WRAPPING ROOM
2272,101,3820,Nelson Muntz,WRAPPING ROOM
2272,8,3820,Bart Simpson,WRAPPING ROOM
2272,8,3820,Bart Simpson,WRAPPING ROOM
2272,17,3820,Moe Szyslak,WRAPPING ROOM
2272,101,3820,Nelson Muntz,WRAPPING ROOM
2272,17,3820,Moe Szyslak,WRAPPING ROOM
2272,17,3820,Moe Szyslak,WRAPPING ROOM
2272,17,3821,Moe Szyslak,TOY INSPECTION AREA
2272,9,3822,Lisa Simpson,CLAUSCO BUILDING
2272,8,3822,Bart Simpson,CLAUSCO BUILDING
2272,9,3822,Lisa Simpson,CLAUSCO BUILDING
2272,8,3822,Bart Simpson,CLAUSCO BUILDING
2272,9,3822,Lisa Simpson,CLAUSCO BUILDING
2272,8,3822,Bart Simpson,CLAUSCO BUILDING
2272,9,3822,Lisa Simpson,CLAUSCO BUILDING
2272,9,3822,Lisa Simpson,CLAUSCO BUILDING
2272,8,3822,Bart Simpson,CLAUSCO BUILDING
2272,880,3822,Santa Claus,CLAUSCO BUILDING
2272,8,3822,Bart Simpson,CLAUSCO BUILDING
2272,880,3822,Santa Claus,CLAUSCO BUILDING
2272,8,3822,Bart Simpson,CLAUSCO BUILDING
2272,880,3822,Santa Claus,CLAUSCO BUILDING
